Sex,Pclass_1,Pclass_2,Pclass_3,AgeMissed,age_norn,has_sibsp,sibsp_norm,has_parch,parch_norm,fare_norm,fare_high,fare_low,fare_mid,hascabin,Embarked_C,Embarked_Q,Embarked_S
0,False,True,False,0,0.009890544639324806,1,0.125,1,0.2222222222222222,0.05416439273810667,False,False,True,0,False,False,True
1,False,False,True,0,0.2615060002637478,0,0.0,0,0.0,0.015468569817999833,False,False,True,0,False,False,True
1,True,False,False,0,0.3538177502307794,1,0.125,0,0.0,0.26697521827762305,True,False,False,1,True,False,False
1,False,False,True,0,0.3142555716734801,0,0.0,0,0.0,0.01820118783001242,False,False,True,0,False,False,True
1,False,False,True,0,0.42634841091916126,0,0.0,0,0.0,0.018542765081513996,False,False,True,0,False,False,True
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.014736618564782174,False,True,False,0,False,False,True
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
1,False,False,True,0,0.3670051430832124,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
0,False,True,False,0,0.24831860741131476,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
1,False,False,True,0,0.2746933931161809,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
1,False,False,True,0,0.47909798232889356,1,0.125,0,0.0,0.033962538149299316,False,False,True,0,False,False,True
1,False,False,True,0,0.2746933931161809,0,0.0,0,0.0,0.015330377421392339,False,False,True,0,False,False,True
0,False,True,False,0,0.3801925359356455,0,0.0,1,0.2222222222222222,0.04489301019734967,False,False,True,0,False,False,True
0,False,False,True,0,0.01094553606751945,1,0.125,1,0.1111111111111111,0.023780217875537836,False,False,True,0,False,False,True
1,False,True,False,0,0.3933799287880786,0,0.0,0,0.0,0.024861944234293106,False,False,True,0,True,False,False
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
1,True,False,False,1,0.39697468497225086,0,0.0,0,0.0,0.0,False,True,False,0,False,False,True
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.014736618564782174,False,True,False,0,False,False,True
0,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
1,False,False,True,0,0.2219438217064486,0,0.0,0,0.0,0.016908073949327893,False,False,True,0,False,False,True
1,True,False,False,0,0.6043782144270078,0,0.0,0,0.0,0.1468620176246054,True,False,False,1,True,False,False
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
0,True,False,False,0,0.3406303573783463,1,0.125,0,0.0,0.26697521827762305,True,False,False,1,True,False,False
0,False,False,True,1,0.39697468497225086,1,0.125,0,0.0,0.030253985132996517,False,False,True,0,False,True,False
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.014102260811993537,False,True,False,0,True,False,False
0,False,True,False,0,0.2615060002637478,1,0.125,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
1,False,True,False,0,0.3670051430832124,0,0.0,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
1,False,True,False,0,0.5252538573124094,1,0.125,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
1,False,True,False,0,0.3933799287880786,1,0.125,0,0.0,0.04098927018018883,False,False,True,0,False,False,True
1,False,True,False,0,0.287880785968614,0,0.0,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
0,False,False,True,0,0.3010681788210471,0,0.0,0,0.0,0.016908073949327893,False,False,True,0,False,False,True
1,False,False,True,0,0.007648687854411183,1,0.125,1,0.1111111111111111,0.026887009368195294,False,False,True,0,False,False,True
0,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
0,False,False,True,0,0.11644467888698405,1,0.125,1,0.1111111111111111,0.029757819776815374,False,False,True,0,True,False,False
0,False,False,True,0,0.024132928919952525,1,0.125,1,0.1111111111111111,0.039452172548431745,False,False,True,0,False,False,True
1,False,False,True,0,0.472504285902677,0,0.0,0,0.0,0.014151057562208049,False,True,False,0,False,False,True
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.014151057562208049,False,True,False,0,False,False,True
1,True,False,False,0,0.3142555716734801,1,0.125,0,0.0,0.16057390443488287,True,False,False,1,False,False,True
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.014110458666029575,False,True,False,1,True,False,False
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
1,True,False,False,1,0.39697468497225086,0,0.0,0,0.0,0.07729405233978466,False,False,True,0,False,False,True
0,False,False,True,0,0.3933799287880786,0,0.0,0,0.0,0.013565496559633922,False,True,False,0,False,True,False
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.014110458666029575,False,True,False,0,True,False,False
1,True,False,False,0,0.6966899643940393,1,0.125,1,0.1111111111111111,0.15977676072337862,True,False,False,1,False,False,True
1,False,False,True,0,0.472504285902677,0,0.0,0,0.0,0.018542765081513996,False,False,True,0,False,False,True
1,False,False,True,0,0.3406303573783463,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
0,False,True,False,0,0.01094553606751945,1,0.125,1,0.2222222222222222,0.08115719346076702,False,False,True,0,True,False,False
1,False,False,True,1,0.39697468497225086,1,0.25,0,0.0,0.04231498029001666,False,False,True,0,True,False,False
1,True,False,False,0,0.3933799287880786,0,0.0,0,0.0,0.08881008539040913,False,False,True,0,False,False,True
1,False,False,True,0,0.3801925359356455,0,0.0,0,0.0,0.015330377421392339,False,False,True,0,False,False,True
1,False,False,True,0,0.4197547144929447,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
1,False,True,False,1,0.39697468497225086,0,0.0,0,0.0,0.02936744577509929,False,False,True,1,True,False,False
1,False,True,False,0,0.5648160358697085,0,0.0,1,0.1111111111111111,0.04098927018018883,False,False,True,0,False,False,True
1,False,False,True,0,0.3142555716734801,0,0.0,0,0.0,0.016908073949327893,False,False,True,0,False,False,True
0,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
0,True,False,False,0,0.8417512857708032,1,0.125,1,0.1111111111111111,0.051822148727810165,False,False,True,1,False,False,True
1,True,False,False,0,0.3933799287880786,1,0.125,1,0.2222222222222222,0.29580589980036276,True,False,False,1,False,False,True
1,False,False,True,0,0.008703679282605828,0,0.0,1,0.1111111111111111,0.01824998458022693,False,False,True,0,False,False,True
1,True,False,False,0,0.7230647500989055,1,0.125,1,0.1111111111111111,0.18249984580226933,True,False,False,1,False,False,True
0,False,False,True,0,0.5911908215745747,1,0.125,0,0.0,0.027537567642055148,False,False,True,0,False,False,True
1,False,False,True,0,0.2351312145588817,0,0.0,0,0.0,0.016908073949327893,False,False,True,0,False,False,True
1,False,False,True,0,0.287880785968614,0,0.0,0,0.0,0.014102260811993537,False,True,False,0,True,False,False
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.014785415314996686,False,True,False,0,False,False,True
0,False,False,True,0,0.4856916787551101,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
0,True,False,False,0,0.7230647500989055,0,0.0,0,0.0,0.2647385704347907,True,False,False,1,True,False,False
0,False,False,True,0,0.2219438217064486,0,0.0,0,0.0,0.015094396337354966,False,True,False,0,False,True,False
1,True,False,False,0,0.7494395358037715,1,0.125,0,0.0,0.2859895551532101,True,False,False,1,True,False,False
1,False,True,False,0,0.24831860741131476,0,0.0,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
1,False,False,True,0,0.3538177502307794,0,0.0,0,0.0,0.015330377421392339,False,False,True,0,False,False,True
1,False,True,False,0,0.287880785968614,1,0.25,0,0.0,0.061483905270283246,False,False,True,0,False,False,True
1,False,False,True,0,0.3406303573783463,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
1,False,False,True,0,0.3274429645259132,0,0.0,0,0.0,0.014110458666029575,False,True,False,1,True,False,False
1,False,True,False,0,0.3406303573783463,0,0.0,0,0.0,0.025374310111545468,False,False,True,1,False,False,True
1,True,False,False,0,0.4329421073453778,0,0.0,0,0.0,0.051822148727810165,False,False,True,0,False,False,True
0,True,False,False,0,0.5120664644599763,0,0.0,0,0.0,0.41250332793836464,True,False,False,0,False,False,True
1,False,False,True,0,0.3010681788210471,0,0.0,0,0.0,0.013760683560491965,False,True,False,0,False,False,True
0,False,True,False,0,0.15600685744428328,1,0.25,1,0.1111111111111111,0.0761229303346364,False,False,True,1,False,False,True
1,True,False,False,0,0.6043782144270078,0,0.0,0,0.0,0.15458810467956932,True,False,False,0,True,False,False
1,False,True,False,0,0.3801925359356455,1,0.125,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
1,False,True,False,0,0.2746933931161809,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
0,False,True,False,0,0.630753000131874,0,0.0,1,0.2222222222222222,0.07173122281533045,False,False,True,0,False,False,True
1,True,False,False,0,0.5120664644599763,0,0.0,0,0.0,0.057970539254838485,False,False,True,1,True,False,False
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.014102260811993537,False,True,False,0,True,False,False
0,False,False,True,0,0.24831860741131476,1,0.125,1,0.1111111111111111,0.030725752114070404,False,False,True,0,True,False,False
1,False,False,True,0,0.3538177502307794,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
1,True,False,False,0,0.3933799287880786,0,0.0,0,0.0,0.050748620223090936,False,False,True,1,False,False,True
1,False,True,False,0,0.4197547144929447,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
1,False,False,True,0,0.5120664644599763,0,0.0,1,0.2222222222222222,0.014110458666029575,False,True,False,0,True,False,False
1,False,True,False,0,0.3274429645259132,0,0.0,0,0.0,0.061483905270283246,False,False,True,0,False,False,True
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.014110458666029575,False,True,False,0,True,False,False
1,False,True,False,0,0.2351312145588817,0,0.0,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
1,False,False,True,0,0.4197547144929447,0,0.0,0,0.0,0.014793613169032724,False,True,False,0,False,False,True
1,False,False,True,1,0.39697468497225086,1,0.125,1,1.0,0.13575255909676823,True,False,False,0,False,False,True
0,True,False,False,0,0.7626269286562046,0,0.0,1,0.1111111111111111,1.0,True,False,False,1,True,False,False
1,False,False,True,1,0.39697468497225086,1,0.125,1,0.1111111111111111,0.028302115124416098,False,False,True,0,False,False,True
0,False,False,True,0,0.20875642885401557,0,0.0,0,0.0,0.014931805565640218,False,True,False,0,False,False,True
1,False,True,False,0,0.3406303573783463,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
0,False,False,True,0,0.4988790716075432,0,0.0,0,0.0,0.014110458666029575,False,True,False,0,True,False,False
1,False,True,False,0,0.3142555716734801,0,0.0,0,0.0,0.026350245115835676,False,False,True,0,False,False,True
0,False,True,False,0,0.4065673216405117,0,0.0,0,0.0,0.04098927018018883,False,False,True,0,False,False,True
0,True,False,False,0,0.5911908215745747,0,0.0,1,0.1111111111111111,0.12366716556464086,True,False,False,1,True,False,False
1,False,True,False,0,0.3274429645259132,0,0.0,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
1,False,True,False,0,0.2351312145588817,0,0.0,0,0.0,0.1434624456306609,True,False,False,0,False,False,True
1,False,True,False,0,0.6439403929843069,1,0.125,1,0.2222222222222222,0.12687155055772734,True,False,False,0,False,False,True
0,False,False,True,0,0.0,1,0.125,1,0.2222222222222222,0.04015972542654215,False,False,True,0,False,False,True
1,True,False,False,0,0.65712778583674,0,0.0,0,0.0,0.050748620223090936,False,False,True,1,False,False,True
0,True,False,False,0,0.7758143215086377,1,0.25,0,0.0,0.10048070654571319,True,False,False,1,False,False,True
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.01537917417160685,False,False,True,0,False,False,True
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
0,False,False,True,0,0.3933799287880786,1,0.125,0,0.0,0.030351578633425542,False,False,True,0,False,False,True
1,False,False,True,0,0.18897533957536594,1,1.0,1,0.2222222222222222,0.13575255909676823,True,False,False,0,False,False,True
0,False,True,False,0,0.3142555716734801,1,0.125,1,0.1111111111111111,0.07222738817151159,False,False,True,0,True,False,False
0,False,True,False,0,0.4065673216405117,0,0.0,0,0.0,0.04098927018018883,False,False,True,0,False,False,True
1,False,False,True,0,0.3538177502307794,0,0.0,0,0.0,0.016908073949327893,False,False,True,0,False,False,True
0,True,False,False,0,0.3274429645259132,1,0.125,0,0.0,0.1082149914547131,True,False,False,1,True,False,False
0,False,False,True,1,0.39697468497225086,1,0.125,1,1.0,0.13575255909676823,True,False,False,0,False,False,True
1,False,False,True,1,0.39697468497225086,1,0.125,0,0.0,0.028220722145058292,False,False,True,0,True,False,False
0,False,False,True,0,0.287880785968614,0,0.0,0,0.0,0.07746484096553544,False,False,True,0,False,False,True
0,True,False,False,0,0.5911908215745747,0,0.0,1,0.1111111111111111,0.11594107850967697,True,False,False,0,True,False,False
1,False,True,False,0,0.3801925359356455,0,0.0,0,0.0,0.027049600139910042,False,False,True,0,True,False,False
1,False,True,False,0,0.2746933931161809,1,0.125,0,0.0,0.022446505098674834,False,False,True,0,False,False,True
0,True,False,False,0,0.4065673216405117,0,0.0,0,0.0,0.2625265161540666,True,False,False,1,True,False,False
1,True,False,False,0,0.6439403929843069,0,0.0,0,0.0,0.0,False,True,False,1,False,False,True
1,False,True,False,0,0.5780034287221416,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
0,True,False,False,0,0.7098773572464724,1,0.125,1,0.1111111111111111,0.15977676072337862,True,False,False,1,False,False,True
0,True,False,False,0,0.5911908215745747,0,0.0,0,0.0,0.5121218935012878,True,False,False,0,True,False,False
0,False,False,True,0,0.287880785968614,1,0.25,0,0.0,0.016908073949327893,False,False,True,0,False,False,True
1,False,True,False,0,0.2746933931161809,0,0.0,0,0.0,0.022446505098674834,False,False,True,0,False,False,True
1,True,False,False,0,0.7230647500989055,0,0.0,0,0.0,0.09759350042902103,True,False,False,1,False,False,True
1,False,False,True,0,0.06369510747725175,1,0.5,1,0.2222222222222222,0.061264319894317944,False,False,True,0,False,False,True
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
1,False,False,True,0,0.3406303573783463,0,0.0,0,0.0,0.01537917417160685,False,False,True,0,False,True,False
0,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.028302115124416098,False,False,True,0,False,False,True
0,False,False,True,0,0.24831860741131476,1,0.125,0,0.0,0.031425107138144774,False,False,True,0,False,False,True
1,False,True,False,1,0.39697468497225086,0,0.0,0,0.0,0.025130326360472913,False,False,True,0,False,False,True
0,False,True,False,0,0.3142555716734801,1,0.125,1,0.2222222222222222,0.12687155055772734,True,False,False,0,False,False,True
1,False,False,True,0,0.3142555716734801,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
1,False,True,False,0,0.7494395358037715,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
1,False,False,True,0,0.2746933931161809,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
1,False,False,True,0,0.07688250032968483,1,0.375,1,0.1111111111111111,0.04113566043083236,False,False,True,0,False,False,True
1,True,False,False,0,0.3010681788210471,0,0.0,0,0.0,0.18249984580226933,True,False,False,1,False,False,True
0,True,False,False,0,0.6703151786891731,0,0.0,1,0.1111111111111111,0.07690367833806856,False,False,True,1,False,False,True
1,False,False,True,0,0.16919425029671634,0,0.0,1,0.2222222222222222,0.03952536767375352,False,False,True,0,False,False,True
1,False,True,False,0,0.6175656072794409,0,0.0,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
1,False,False,True,0,0.3801925359356455,1,0.375,1,0.1111111111111111,0.04298993693898376,False,False,True,0,False,False,True
0,True,False,False,0,0.2351312145588817,1,0.125,0,0.0,0.11711220051482522,True,False,False,1,False,False,True
1,False,False,True,0,0.3142555716734801,0,0.0,0,0.0,0.014151057562208049,False,True,False,0,False,True,False
0,True,False,False,0,0.630753000131874,1,0.125,1,0.1111111111111111,0.15458810467956932,True,False,False,1,True,False,False
1,False,False,True,0,0.287880785968614,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
1,False,False,True,0,0.4065673216405117,0,0.0,0,0.0,0.015094396337354966,False,True,False,0,False,True,False
0,True,False,False,0,0.3933799287880786,0,0.0,0,0.0,0.32179836714362564,True,False,False,1,False,False,True
1,False,True,False,0,0.4988790716075432,1,0.125,0,0.0,0.04098927018018883,False,False,True,0,False,False,True
0,True,False,False,0,0.287880785968614,0,0.0,1,0.1111111111111111,0.11594107850967697,True,False,False,0,True,False,False
1,True,False,False,0,0.2219438217064486,0,0.0,0,0.0,0.09193307740413781,True,False,False,0,False,False,True
1,True,False,False,0,0.5648160358697085,1,0.125,0,0.0,0.05410739813385612,False,False,True,1,True,False,False
1,False,True,False,0,0.2615060002637478,0,0.0,0,0.0,0.02705779799394608,False,False,True,1,True,False,False
1,False,True,False,0,0.3010681788210471,1,0.125,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
1,True,False,False,0,0.65712778583674,1,0.125,1,0.1111111111111111,0.41282050681475896,True,False,False,1,True,False,False
0,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.01506999796224771,False,True,False,0,False,True,False
0,False,False,True,0,0.0373203217723856,1,0.125,1,0.1111111111111111,0.026887009368195294,False,False,True,0,False,False,True
0,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
0,True,False,False,0,0.4856916787551101,1,0.125,0,0.0,0.17566830077223786,True,False,False,1,False,True,False
0,False,False,True,0,0.3670051430832124,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
0,True,False,False,0,0.5120664644599763,0,0.0,0,0.0,0.2125586439344078,True,False,False,1,True,False,False
1,False,False,True,0,0.5054727680337597,0,0.0,0,0.0,0.014151057562208049,False,True,False,0,False,False,True
1,False,False,True,1,0.39697468497225086,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
1,False,False,True,1,0.39697468497225086,1,0.125,1,0.1111111111111111,0.04364049521284361,False,False,True,0,True,False,False
